analytic_distribution,analytic_precision,distribution_analytic_account_ids,order_id,sequence,company_id,currency_id,order_partner_id,salesman_id,state,tax_country_id,display_type,is_configurable_product,is_downpayment,is_expense,product_id,product_template_id,product_uom_category_id,product_template_attribute_value_ids,product_custom_attribute_value_ids,product_no_variant_attribute_value_ids,is_product_archived,name,product_uom_qty,product_uom,linked_line_id,linked_line_ids,virtual_id,linked_virtual_id,selected_combo_items,combo_item_id,tax_id,pricelist_item_id,price_unit,technical_price_unit,discount,price_subtotal,price_tax,price_total,price_reduce_taxexcl,price_reduce_taxinc,product_packaging_id,product_packaging_qty,customer_lead,qty_delivered_method,qty_delivered,qty_invoiced,qty_invoiced_posted,qty_to_invoice,analytic_line_ids,invoice_lines,invoice_status,untaxed_amount_invoiced,amount_invoiced,untaxed_amount_to_invoice,amount_to_invoice,product_type,service_tracking,product_updatable,product_uom_readonly,tax_calculation_rounding_method,company_price_include,id,display_name,create_uid,create_date,write_uid,write_date,is_delivery,product_qty,recompute_delivery_price,sale_order_option_ids,purchase_line_ids,purchase_line_count,is_rental,qty_returned,start_date,return_date,reservation_begin,is_product_rentable,route_id,move_ids,virtual_available_at_date,scheduled_date,forecast_expected_date,free_qty_today,qty_available_today,warehouse_id,qty_to_deliver,is_mto,display_qty_widget,is_storable,event_id,event_ticket_id,registration_ids,pos_order_line_ids,available_product_document_ids,product_document_ids,is_service,tracking,reserved_lot_ids,pickedup_lot_ids,returned_lot_ids,unavailable_lot_ids,available_reserved_lots,recurring_invoice,recurring_monthly,parent_line_id,last_invoiced_date,pricelist_id,subscription_start_date,subscription_end_date,next_invoice_date,product_template_variant_value_ids,subscription_plan_id,name_short,shop_warning,amazon_item_ref,amazon_offer_id,planning_slot_ids,planning_hours_planned,planning_hours_to_plan,project_id,task_id,reached_milestones_ids,calendar_booking_ids,calendar_event_id,remaining_hours_available,remaining_hours,has_displayed_warning_upsell,timesheet_ids,delivered_price_subtotal,delivered_price_tax,delivered_price_total,fsm_lot_id
{'37': 100},2,[37],"[66, 'S00066']",1,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[216, 'Customer Care (Prepaid Hours)']","[194, 'Customer Care (Prepaid Hours)']","[3, 'Working Time']",[],[],[],False,Customer Care (Prepaid Hours),20.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",250.0,250.0,0.0,5000.0,750.0,5750.0,250.0,287.5,False,0.0,0.0,timesheet,30.0,0.0,0.0,20.0,[],[],to invoice,0.0,0.0,5000.0,5750.0,service,task_global_project,False,True,round_per_line,tax_excluded,111,S00066 - Customer Care (Prepaid Hours) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,20.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",-10.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Customer Care (Prepaid Hours),False,False,False,[],0.0,20.0,False,"[103, 'S00066 - Customer Care (Prepaid Hours)']",[],[],False,True,-10.0,True,"[473, 511, 514, 452, 515, 424, 526, 434, 370, 369, 368, 367, 366, 375, 374, 373, 372, 371]",7500.0,1125.0,8625.0,False
{'38': 100},2,[38],"[66, 'S00066']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[217, 'Senior Architect (Invoice on Timesheets)']","[195, 'Senior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Senior Architect (Invoice on Timesheets),25.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",200.0,200.0,10.0,4500.0,675.0,5175.0,180.0,207.0,False,0.0,0.0,timesheet,107.0,0.0,0.0,107.0,[],[],to invoice,0.0,0.0,19260.0,19934.1,service,task_in_project,False,True,round_per_line,tax_excluded,112,S00066 - Senior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,25.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",-82.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Senior Architect (Invoice on Timesheets),False,False,False,[],0.0,25.0,"[14, 'AGR - S00066 - Sales Order']","[96, 'Senior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,"[352, 502, 501, 500, 435, 504, 476, 441, 440, 439, 415, 507, 447, 444, 443, 417, 510, 508, 483, 482, 480, 450, 449, 513, 512, 484, 454, 453, 451, 421, 420, 419, 516, 488, 457, 456, 455, 422, 522, 521, 519, 518, 427, 426, 425, 525, 524, 490, 528, 497, 496, 465, 464, 463, 531, 470, 469, 432, 430, 350, 351, 353]",19260.0,2889.0,22149.0,False
{'38': 100},2,[38],"[66, 'S00066']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[217, 'Senior Architect (Invoice on Timesheets)']","[195, 'Senior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Senior Architect (Invoice on Timesheets),15.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",220.0,220.0,0.0,3300.0,495.0,3795.0,220.0,253.0,False,0.0,0.0,timesheet,9.0,0.0,0.0,9.0,[],[],to invoice,0.0,0.0,1980.0,2277.0,service,task_in_project,False,True,round_per_line,tax_excluded,114,S00066 - Senior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,15.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",6.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Senior Architect (Invoice on Timesheets),False,False,False,[],0.0,15.0,"[14, 'AGR - S00066 - Sales Order']","[97, 'Senior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,"[471, 416, 446, 445, 433, 431]",1980.0,297.0,2277.0,False
{'38': 100},2,[38],"[66, 'S00066']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[217, 'Senior Architect (Invoice on Timesheets)']","[195, 'Senior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Senior Architect (Invoice on Timesheets),20.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",230.0,230.0,0.0,4600.0,690.0,5290.0,230.0,264.5,False,0.0,0.0,timesheet,28.0,0.0,0.0,28.0,[],[],to invoice,0.0,0.0,6440.0,7406.0,service,task_in_project,False,True,round_per_line,tax_excluded,115,S00066 - Senior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,20.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",-8.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Senior Architect (Invoice on Timesheets),False,False,False,[],0.0,20.0,"[14, 'AGR - S00066 - Sales Order']","[98, 'Senior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,"[437, 442, 460, 530, 498, 358, 357, 356, 354, 355]",6440.0,966.0,7406.0,False
{'38': 100},2,[38],"[66, 'S00066']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[218, 'Junior Architect (Invoice on Timesheets)']","[196, 'Junior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Junior Architect (Invoice on Timesheets),10.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",120.0,120.0,0.0,1200.0,180.0,1380.0,120.0,138.0,False,0.0,0.0,timesheet,11.0,0.0,0.0,11.0,[],[],to invoice,0.0,0.0,1320.0,1518.0,service,task_in_project,False,True,round_per_line,tax_excluded,116,S00066 - Junior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,10.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",-1.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Junior Architect (Invoice on Timesheets),False,False,False,[],0.0,10.0,"[14, 'AGR - S00066 - Sales Order']","[99, 'Junior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,"[505, 506, 359, 361, 360]",1320.0,198.0,1518.0,False
{'38': 100},2,[38],"[66, 'S00066']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[218, 'Junior Architect (Invoice on Timesheets)']","[196, 'Junior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Junior Architect (Invoice on Timesheets),10.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",110.0,110.0,0.0,1100.0,165.0,1265.0,110.0,126.5,False,0.0,0.0,timesheet,7.0,0.0,0.0,7.0,[],[],to invoice,0.0,0.0,770.0,885.5,service,task_in_project,False,True,round_per_line,tax_excluded,117,S00066 - Junior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,10.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Junior Architect (Invoice on Timesheets),False,False,False,[],0.0,10.0,"[14, 'AGR - S00066 - Sales Order']","[100, 'Junior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,"[414, 503, 493, 492]",770.0,115.5,885.5,False
{'38': 100},2,[38],"[66, 'S00066']",3,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[219, 'Kitchen Assembly (Milestones)']","[197, 'Kitchen Assembly (Milestones)']","[1, 'Unit']",[],[],[],False,Kitchen Assembly (Milestones),4.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",500.0,500.0,0.0,2000.0,300.0,2300.0,500.0,575.0,False,0.0,0.0,milestones,1.0,0.0,0.0,4.0,[],[],to invoice,0.0,0.0,2000.0,2300.0,service,task_in_project,False,True,round_per_line,tax_excluded,113,S00066 - Kitchen Assembly (Milestones) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,4.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Kitchen Assembly (Milestones),False,False,False,[],0.0,4.0,"[14, 'AGR - S00066 - Sales Order']","[101, 'Kitchen Assembly (Milestones)']",[8],[],False,False,0.0,False,"[348, 347, 346, 349]",500.0,75.0,575.0,False
{'38': 100},2,[38],"[66, 'S00066']",3,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[224, 'Furniture Delivery (Manual)']","[202, 'Furniture Delivery (Manual)']","[1, 'Unit']",[],[],[],False,Furniture Delivery (Manual),1.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",200.0,200.0,0.0,200.0,30.0,230.0,200.0,230.0,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_in_project,False,True,round_per_line,tax_excluded,118,S00066 - Furniture Delivery (Manual) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Furniture Delivery (Manual),False,False,False,[],0.0,1.0,"[14, 'AGR - S00066 - Sales Order']","[102, 'Furniture Delivery (Manual)']",[],[],False,False,0.0,False,"[364, 363, 362, 365]",0.0,0.0,0.0,False
False,2,[],"[11, 'S00011']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,245.0,245.0,0.0,735.0,110.25,845.25,245.0,281.75,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,24,S00011 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[11, 'S00011']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,361.5,54.23000000000002,415.73,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,25,S00011 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[56, 'S00056']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[19, '[E-COM09] Large Desk']","[13, '[E-COM09] Large Desk']","[1, 'Unit']",[],[],[],False,[E-COM09] Large Desk,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1799.0,1799.0,0.0,3598.0,539.6999999999998,4137.7,1799.0,2068.85,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,92,S00056 - [E-COM09] Large Desk (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[115],0.0,2025-02-10 17:10:23,False,-2.0,0.0,"[1, 'YourCompany']",2.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Desk,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[20, 'S00020']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[8, 'YourCompany, Joel Willis']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[3, 'Virtual Interior Design']","[3, 'Virtual Interior Design']","[3, 'Working Time']",[],[],[],False,Virtual Interior Design,24.0,"[4, 'Hours']",False,[],False,False,False,False,[1],False,75.0,75.0,0.0,1800.0,270.0,2070.0,75.0,86.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_global_project,False,True,round_per_line,tax_excluded,43,S00020 - Virtual Interior Design (Joel Willis),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,24.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",24.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Virtual Interior Design,False,False,False,[],0.0,24.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[20, 'S00020']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[8, 'YourCompany, Joel Willis']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[4, 'Virtual Home Staging']","[4, 'Virtual Home Staging']","[3, 'Working Time']",[],[],[],False,Virtual Home Staging,30.0,"[4, 'Hours']",False,[],False,False,False,False,[1],False,38.25,38.25,0.0,1147.5,172.1300000000001,1319.63,38.25,43.99,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,project_only,False,True,round_per_line,tax_excluded,44,S00020 - Virtual Home Staging (Joel Willis),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,30.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",30.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Virtual Home Staging,False,False,False,[],0.0,30.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[17, 'S00017']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,355.0,355.0,0.0,710.0,106.5,816.5,355.0,408.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,36,S00017 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[17, 'S00017']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,241.0,36.14999999999998,277.15,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,37,S00017 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[19, 'S00019']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[8, 'YourCompany, Joel Willis']","[2, 'Mitchell Admin']",sent,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,295.0,295.0,0.0,885.0,132.75,1017.75,295.0,339.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,40,S00019 - [FURN_6667] Acoustic Bloc Screens (Wood) (Joel Willis),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],15.0,2025-03-24 11:20:05,False,-1.0,15.0,"[1, 'YourCompany']",3.0,False,True,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[19, 'S00019']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[8, 'YourCompany, Joel Willis']","[2, 'Mitchell Admin']",sent,"[233, 'United States']",False,False,False,False,"[6, '[FURN_8888] Office Lamp']","[6, '[FURN_8888] Office Lamp']","[1, 'Unit']",[],[],[],False,[FURN_8888] Office Lamp,5.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,145.0,145.0,0.0,725.0,108.75,833.75,145.0,166.75,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,41,S00019 - [FURN_8888] Office Lamp (Joel Willis),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,5.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,2025-03-24 11:20:05,False,0.0,0.0,"[1, 'YourCompany']",5.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Lamp,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[19, 'S00019']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[8, 'YourCompany, Joel Willis']","[2, 'Mitchell Admin']",sent,"[233, 'United States']",False,False,False,False,"[5, '[FURN_7777] Office Chair']","[5, '[FURN_7777] Office Chair']","[1, 'Unit']",[],[],[],False,[FURN_7777] Office Chair,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,65.0,65.0,0.0,130.0,19.5,149.5,65.0,74.75,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,42,S00019 - [FURN_7777] Office Chair (Joel Willis),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],34.0,2025-03-24 11:20:05,False,-1.0,-1.0,"[1, 'YourCompany']",2.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[5, 'S00005']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[6, 'Marc Demo']",draft,"[233, 'United States']",False,False,False,False,"[6, '[FURN_8888] Office Lamp']","[6, '[FURN_8888] Office Lamp']","[1, 'Unit']",[],[],[],False,[FURN_8888] Office Lamp,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,405.0,405.0,0.0,405.0,60.75,465.75,405.0,465.75,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,12,S00005 - [FURN_8888] Office Lamp (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],-5.0,2025-03-24 11:20:05,False,-5.0,-5.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Lamp,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[2, 'S00002']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[12, 'Ready Mat']","[2, 'Mitchell Admin']",draft,"[233, 'United States']",False,False,False,False,"[3, 'Virtual Interior Design']","[3, 'Virtual Interior Design']","[3, 'Working Time']",[],[],[],False,Virtual Interior Design,24.0,"[4, 'Hours']",False,[],False,False,False,False,[1],False,75.0,75.0,0.0,1800.0,270.0,2070.0,75.0,86.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_global_project,True,False,round_per_line,tax_excluded,4,S00002 - Virtual Interior Design (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,24.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",24.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Virtual Interior Design,False,False,False,"[402, 399, 396, 393, 389, 382, 381, 376]",0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
